sourceId,extent,sourceOriginName,boundingBox,sizeInBytes,bestFitIndex,format,downloadURL,previewGraphicURL,prettyFileSize,datasets,title,sourceOriginId,lastUpdated,dateCreated,metaUrl,sourceName,publicationDate
581d2345e4b08da350d56522,1 x 1 degree,gda,"{minY:56.99666666667,minX:-159.0033333333,maxY:58.00333333334,maxX:-157.9966666666}",1590766,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n58w159.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn58w159_2_thumb.jpg,1.52 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n58w159 2 arc-second 2013 1 x 1 degree ArcGrid,6026342,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2345e4b08da350d56522,ScienceBase,2013-01-01
581d2345e4b08da350d5652b,1 x 1 degree,gda,"{minY:56.99666666667,minX:-171.0033333333,maxY:58.00333333334,maxX:-169.9966666666}",258700,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n58w171.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn58w171_2_thumb.jpg,252.64 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n58w171 2 arc-second 2013 1 x 1 degree ArcGrid,6026344,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2345e4b08da350d5652b,ScienceBase,2013-01-01
581d2348e4b08da350d565d1,1 x 1 degree,gda,"{minY:58.99666666667,minX:-133.0033333333,maxY:60.00333333334,maxX:-131.9966666666}",10149546,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n60w133.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn60w133_2_thumb.jpg,9.68 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n60w133 2 arc-second 2013 1 x 1 degree ArcGrid,6026371,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2348e4b08da350d565d1,ScienceBase,2013-01-01
581d2350e4b08da350d566d7,1 x 1 degree,gda,"{minY:58.99666666667,minX:-151.0033333333,maxY:60.00333333334,maxX:-149.9966666666}",6371664,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n60w151.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn60w151_2_thumb.jpg,6.08 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n60w151 2 arc-second 2013 1 x 1 degree ArcGrid,6026389,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2350e4b08da350d566d7,ScienceBase,2013-01-01
581d2353e4b08da350d56716,1 x 1 degree,gda,"{minY:58.99666666667,minX:-166.0033333333,maxY:60.00333333334,maxX:-164.9966666666}",702971,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n60w166.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn60w166_2_thumb.jpg,686.50 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n60w166 2 arc-second 2013 1 x 1 degree ArcGrid,6026404,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2353e4b08da350d56716,ScienceBase,2013-01-01
581d2355e4b08da350d56763,1 x 1 degree,gda,"{minY:59.99666666667,minX:-151.0033333333,maxY:61.00333333334,maxX:-149.9966666666}",10168671,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n61w151.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn61w151_2_thumb.jpg,9.70 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n61w151 2 arc-second 2013 1 x 1 degree ArcGrid,6026428,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2355e4b08da350d56763,ScienceBase,2013-01-01
581d235fe4b08da350d568e2,1 x 1 degree,gda,"{minY:60.99666666667,minX:-141.0033333333,maxY:62.00333333334,maxX:-139.9966666666}",11281534,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n62w141.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn62w141_2_thumb.jpg,10.76 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n62w141 2 arc-second 2013 1 x 1 degree ArcGrid,6026456,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d235fe4b08da350d568e2,ScienceBase,2013-01-01
581d2360e4b08da350d5691b,1 x 1 degree,gda,"{minY:60.99666666667,minX:-165.0033333333,maxY:62.00333333334,maxX:-163.9966666666}",4706230,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n62w165.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn62w165_2_thumb.jpg,4.49 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n62w165 2 arc-second 2013 1 x 1 degree ArcGrid,6026480,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2360e4b08da350d5691b,ScienceBase,2013-01-01
581d2363e4b08da350d5698d,1 x 1 degree,gda,"{minY:61.99666666667,minX:-160.0033333333,maxY:63.00333333334,maxX:-158.9966666666}",7378165,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n63w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn63w160_2_thumb.jpg,7.04 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n63w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026509,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2363e4b08da350d5698d,ScienceBase,2013-01-01
581d2387e4b08da350d56d30,1 x 1 degree,gda,"{minY:65.99666666667,minX:-168.0033333333,maxY:67.00333333334,maxX:-166.9966666666}",196054,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w168.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w168_2_thumb.jpg,191.46 KB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w168 2 arc-second 2013 1 x 1 degree ArcGrid,6026643,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2387e4b08da350d56d30,ScienceBase,2013-01-01
581d2388e4b08da350d56d8d,1 x 1 degree,gda,"{minY:66.99666666667,minX:-162.0033333333,maxY:68.00333333334,maxX:-160.9966666666}",11520892,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n68w162.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn68w162_2_thumb.jpg,10.99 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n68w162 2 arc-second 2013 1 x 1 degree ArcGrid,6026668,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2388e4b08da350d56d8d,ScienceBase,2013-01-01
581d2391e4b08da350d56e36,1 x 1 degree,gda,"{minY:67.99666666667,minX:-142.0033333333,maxY:69.00333333334,maxX:-140.9966666666}",11091059,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n69w142.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn69w142_2_thumb.jpg,10.58 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n69w142 2 arc-second 2013 1 x 1 degree ArcGrid,6026677,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2391e4b08da350d56e36,ScienceBase,2013-01-01
581d2393e4b08da350d56ea6,1 x 1 degree,gda,"{minY:68.99666666667,minX:-143.0033333333,maxY:70.00333333334,maxX:-141.9966666666}",10123460,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n70w143.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn70w143_2_thumb.jpg,9.65 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n70w143 2 arc-second 2013 1 x 1 degree ArcGrid,6026709,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2393e4b08da350d56ea6,ScienceBase,2013-01-01
581d2394e4b08da350d56ed8,1 x 1 degree,gda,"{minY:68.99666666667,minX:-163.0033333333,maxY:70.00333333334,maxX:-161.9966666666}",10320411,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n70w163.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn70w163_2_thumb.jpg,9.84 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n70w163 2 arc-second 2013 1 x 1 degree ArcGrid,6026729,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2394e4b08da350d56ed8,ScienceBase,2013-01-01
581d236de4b08da350d56aaf,1 x 1 degree,gda,"{minY:62.99666666667,minX:-143.0033333333,maxY:64.00333333334,maxX:-141.9966666666}",10742608,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n64w143.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn64w143_2_thumb.jpg,10.24 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n64w143 2 arc-second 2013 1 x 1 degree ArcGrid,6026524,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d236de4b08da350d56aaf,ScienceBase,2013-01-01
581d236ee4b08da350d56ad4,1 x 1 degree,gda,"{minY:62.99666666667,minX:-149.0033333333,maxY:64.00333333334,maxX:-147.9966666666}",11256339,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n64w149.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn64w149_2_thumb.jpg,10.73 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n64w149 2 arc-second 2013 1 x 1 degree ArcGrid,6026530,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d236ee4b08da350d56ad4,ScienceBase,2013-01-01
581d2373e4b08da350d56b31,1 x 1 degree,gda,"{minY:63.99666666667,minX:-137.0033333333,maxY:65.00333333334,maxX:-135.9966666666}",10628141,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n65w137.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn65w137_2_thumb.jpg,10.14 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n65w137 2 arc-second 2013 1 x 1 degree ArcGrid,6026549,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2373e4b08da350d56b31,ScienceBase,2013-01-01
581d2376e4b08da350d56bb3,1 x 1 degree,gda,"{minY:63.99666666667,minX:-167.0033333333,maxY:65.00333333334,maxX:-165.9966666666}",2469123,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n65w167.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn65w167_2_thumb.jpg,2.35 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n65w167 2 arc-second 2013 1 x 1 degree ArcGrid,6026579,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2376e4b08da350d56bb3,ScienceBase,2013-01-01
581d2377e4b08da350d56bd2,1 x 1 degree,gda,"{minY:64.99666666667,minX:-141.0033333333,maxY:66.00333333334,maxX:-139.9966666666}",10751868,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n66w141.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn66w141_2_thumb.jpg,10.25 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n66w141 2 arc-second 2013 1 x 1 degree ArcGrid,6026584,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2377e4b08da350d56bd2,ScienceBase,2013-01-01
581d237fe4b08da350d56c6d,1 x 1 degree,gda,"{minY:64.99666666667,minX:-143.0033333333,maxY:66.00333333334,maxX:-141.9966666666}",11201665,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n66w143.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn66w143_2_thumb.jpg,10.68 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n66w143 2 arc-second 2013 1 x 1 degree ArcGrid,6026586,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d237fe4b08da350d56c6d,ScienceBase,2013-01-01
581d2381e4b08da350d56c7e,1 x 1 degree,gda,"{minY:64.99666666667,minX:-159.0033333333,maxY:66.00333333334,maxX:-157.9966666666}",11572536,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n66w159.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn66w159_2_thumb.jpg,11.04 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n66w159 2 arc-second 2013 1 x 1 degree ArcGrid,6026602,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2381e4b08da350d56c7e,ScienceBase,2013-01-01
581d2382e4b08da350d56c81,1 x 1 degree,gda,"{minY:64.99666666667,minX:-160.0033333333,maxY:66.00333333334,maxX:-158.9966666666}",11501995,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n66w160.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn66w160_2_thumb.jpg,10.97 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n66w160 2 arc-second 2013 1 x 1 degree ArcGrid,6026603,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2382e4b08da350d56c81,ScienceBase,2013-01-01
581d2384e4b08da350d56cb1,1 x 1 degree,gda,"{minY:65.99666666667,minX:-138.0033333333,maxY:67.00333333334,maxX:-136.9966666666}",9014421,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w138.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w138_2_thumb.jpg,8.60 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w138 2 arc-second 2013 1 x 1 degree ArcGrid,6026613,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2384e4b08da350d56cb1,ScienceBase,2013-01-01
581d2385e4b08da350d56cdf,1 x 1 degree,gda,"{minY:65.99666666667,minX:-144.0033333333,maxY:67.00333333334,maxX:-142.9966666666}",8738144,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w144.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w144_2_thumb.jpg,8.33 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w144 2 arc-second 2013 1 x 1 degree ArcGrid,6026619,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2385e4b08da350d56cdf,ScienceBase,2013-01-01
581d2385e4b08da350d56d09,1 x 1 degree,gda,"{minY:65.99666666667,minX:-162.0033333333,maxY:67.00333333334,maxX:-160.9966666666}",6619005,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/n67w162.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/grdn67w162_2_thumb.jpg,6.31 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED n67w162 2 arc-second 2013 1 x 1 degree ArcGrid,6026637,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2385e4b08da350d56d09,ScienceBase,2013-01-01
581d2302e4b08da350d55d13,1 x 1 degree,gda,"{minY:53.9966666665343,minX:-131.003333333366,maxY:55.0033333334675,maxX:-129.996666666433}",6277591,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n55w131_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n55w131_ArcGrid_thumb.jpg,5.99 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n55w131 1 x 1 degree ArcGrid 2016,8213832,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2302e4b08da350d55d13,ScienceBase,2016-06-10
581d2304e4b08da350d55d4b,1 x 1 degree,gda,"{minY:55.996666667034,minX:-134.003333333666,maxY:57.0033333339671,maxX:-132.996666666733}",8031222,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n57w134_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n57w134_ArcGrid_thumb.jpg,7.66 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n57w134 1 x 1 degree ArcGrid 2016,8213105,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2304e4b08da350d55d4b,ScienceBase,2016-06-10
581d2305e4b08da350d55d72,1 x 1 degree,gda,"{minY:57.9966666666343,minX:-136.003333333266,maxY:59.0033333335674,maxX:-134.996666666333}",8401035,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n59w136_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n59w136_ArcGrid_thumb.jpg,8.01 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n59w136 1 x 1 degree ArcGrid 2016,8140589,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2305e4b08da350d55d72,ScienceBase,2016-05-27
581d2305e4b08da350d55d7b,1 x 1 degree,gda,"{minY:57.9966666666343,minX:-138.003333333766,maxY:59.0033333335674,maxX:-136.996666666833}",5118446,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n59w138_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n59w138_ArcGrid_thumb.jpg,4.88 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n59w138 1 x 1 degree ArcGrid 2016,8343367,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2305e4b08da350d55d7b,ScienceBase,2016-08-16
581d2305e4b08da350d55d8e,1 x 1 degree,gda,"{minY:58.9966666664345,minX:-136.003333333266,maxY:60.0033333333676,maxX:-134.996666666333}",10988366,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n60w136_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n60w136_ArcGrid_thumb.jpg,10.48 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n60w136 1 x 1 degree ArcGrid 2016,8140577,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2305e4b08da350d55d8e,ScienceBase,2016-05-27
581d2307e4b08da350d55de2,1 x 1 degree,gda,"{minY:59.9966666662346,minX:-145.003333333266,maxY:61.0033333331677,maxX:-143.996666666333}",9300392,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n61w145_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n61w145_ArcGrid_thumb.jpg,8.87 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n61w145 1 x 1 degree ArcGrid 2015,7778451,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2307e4b08da350d55de2,ScienceBase,2015-12-26
581d2312e4b08da350d55f41,1 x 1 degree,gda,"{minY:61.9966666667343,minX:-147.003333333766,maxY:63.0033333336673,maxX:-145.996666666833}",10002467,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n63w147_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n63w147_ArcGrid_thumb.jpg,9.54 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n63w147 1 x 1 degree ArcGrid 2015,7776475,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2312e4b08da350d55f41,ScienceBase,2015-12-26
581d2312e4b08da350d55f4a,1 x 1 degree,gda,"{minY:61.996666666195,minX:-152.003333333666,maxY:63.003333333667,maxX:-150.996666666194}",11279192,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n63w152_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n63w152_ArcGrid_thumb.jpg,10.76 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n63w152 1 x 1 degree ArcGrid 2015,7143785,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2312e4b08da350d55f4a,ScienceBase,2015-07-16
581d2313e4b08da350d55f84,1 x 1 degree,gda,"{minY:63.9966666663345,minX:-151.003333333866,maxY:65.0033333332677,maxX:-149.996666666933}",10868070,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n65w151_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n65w151_ArcGrid_thumb.jpg,10.36 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n65w151 1 x 1 degree ArcGrid 2016,8529165,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d2313e4b08da350d55f84,ScienceBase,2016-09-30
581d231ae4b08da350d55ff0,1 x 1 degree,gda,"{minY:64.996666667034,minX:-153.003333333466,maxY:66.0033333339671,maxX:-151.996666666533}",11214995,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w153_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w153_ArcGrid_thumb.jpg,10.70 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n66w153 1 x 1 degree ArcGrid 2016,8529120,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d231ae4b08da350d55ff0,ScienceBase,2016-09-29
581d231ae4b08da350d56003,1 x 1 degree,gda,"{minY:64.9966666661347,minX:-155.003333333966,maxY:66.0033333339671,maxX:-153.996666666133}",11365051,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w155_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w155_ArcGrid_thumb.jpg,10.84 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n66w155 1 x 1 degree ArcGrid 2016,8018762,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d231ae4b08da350d56003,ScienceBase,2016-03-15
581d231ae4b08da350d5600c,1 x 1 degree,gda,"{minY:64.996666667034,minX:-156.003333333766,maxY:66.0033333339671,maxX:-154.996666666833}",11185623,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w156_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w156_ArcGrid_thumb.jpg,10.67 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n66w156 1 x 1 degree ArcGrid 2016,8020205,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d231ae4b08da350d5600c,ScienceBase,2016-03-21
581d231ae4b08da350d56016,1 x 1 degree,gda,"{minY:64.996666667034,minX:-157.003333333566,maxY:66.0033333339671,maxX:-155.996666666633}",10638877,0.0,ArcGrid,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w157_ArcGrid.zip,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/2/ArcGrid/USGS_NED_2_n66w157_ArcGrid_thumb.jpg,10.15 MB,"[National Elevation Dataset (NED) Alaska 2 arc-second,National Elevation Dataset (NED)]",USGS NED 2 arc-second n66w157 1 x 1 degree ArcGrid 2016,8020208,2016-11-12,2016-11-04,https://www.sciencebase.gov/catalog/item/581d231ae4b08da350d56016,ScienceBase,2016-03-21
